118,浙江工商大学,浙江,39.1 
119,长安大学,陕西,39.0 
119,湘潭大学,湖南,39.0 
121,云南大学,云南,38.9 
122,重庆医科大学,重庆,38.7 
122,南京财经大学,江苏,38.7 
122,上海理工大学,上海,38.7 
125,湖北大学,湖北,38.6 
125,湖南师范大学,湖南,38.6 
127,扬州大学,江苏,38.5 
128,温州医科大学,浙江,38.3 
128,浙江财经大学,浙江,38.3 
130,安徽医科大学,安徽,38.2 
130,福建医科大学,福建,38.2 
132,广东工业大学,广东,38.1 
133,广州医科大学,广东,37.9 
133,河北医科大学,河北,37.9 
133,辽宁大学,辽宁,37.9 
133,上海师范大学,上海,37.9 
137,河北大学,河北,37.7 
137,华南农业大学,广东,37.7 
139,南昌大学,江西,37.6 
139,太原理工大学,山西,37.6 
141,南京审计大学,江苏,37.5 
142,广西大学,广西,37.4 
143,山西大学,山西,37.3 
143,郑州大学,河南,37.3 
145,广西医科大学,广西,37.1 
146,东北林业大学,黑龙江,37.0 
147,东北农业大学,黑龙江,36.9 
148,武汉科技大学,湖北,36.8 
149,石家庄铁道大学,河北,36.7 
150,渤海大学,辽宁,36.6 
151,安徽师范大学,安徽,36.4 
152,长沙理工大学,湖南,36.3 
152,福建师范大学,福建,36.3 
152,黑龙江大学,黑龙江,36.3 
152,江西财经大学,江西,36.3 
156,广州大学,广东,36.2 
157,北京工商大学,北京,36.1 
157,河北师范大学,河北,36.1 
157,三峡大学,湖北,36.1 
157,天津师范大学,天津,36.1 
157,温州大学,浙江,36.1 
162,安徽工业大学,安徽,35.9 
162,河北科技大学,河北,35.9 
164,青岛大学,山东,35.8 
165,辽宁工业大学,辽宁,35.7 
165,上海海事大学,上海,35.7 
167,徐州医科大学,江苏,35.6 
168,天津工业大学,天津,35.5 
169,北京体育大学,北京,35.4 
169,四川农业大学,四川,35.4 
171,西安理工大学,陕西,35.3 
172,河南大学,河南,35.2 
172,武汉工程大学,湖北,35.2 
174,广州中医药大学,广东,35.1 
174,天津中医药大学,天津,35.1 
176,重庆邮电大学,重庆,35.0 
176,济南大学,山东,35.0 
176,闽南师范大学,福建,35.0 
179,北京建筑大学,北京,34.9 
180,重庆工商大学,重庆,34.8 
180,福建农林大学,福建,34.8 
180,青岛科技大学,山东,34.8 
180,沈阳航空航天大学,辽宁,34.8 
184,河北农业大学,河北,34.7 
184,江苏师范大学,江苏,34.7 
184,浙江农林大学,浙江,34.7 
187,北方工业大学,北京,34.6 
187,天津理工大学,天津,34.6 
187,西安建筑科技大学,陕西,34.6 
190,中国计量大学,浙江,34.5 
191,长春理工大学,吉林,34.4 
191,中国民航大学,天津,34.4 
191,中南民族大学,湖北,34.4 
194,福建中医药大学,福建,34.3 
194,海南大学,海南,34.3 
194,集美大学,福建,34.3 
194,南通大学,江苏,34.3 
198,黑龙江中医药大学,黑龙江,34.2 
198,湖南农业大学,湖南,34.2 
200,辽宁师范大学,辽宁,34.1 
200,上海海洋大学,上海,34.1 
202,南京中医药大学,江苏,34.0 
202,宁夏医科大学,宁夏,34.0 
202,浙江中医药大学,浙江,34.0 
205,广西师范大学,广西,33.9 
205,云南师范大学,云南,33.9 
207,山东师范大学,山东,33.8 
208,北京物资学院,北京,33.7 
208,沈阳医学院,辽宁,33.7 
210,河南师范大学,河南,33.6 
210,西南石油大学,四川,33.6 
212,常州大学,江苏,33.5 
212,山西财经大学,山西,33.5 
214,承德医学院,河北,33.4 
214,江西师范大学,江西,33.4 
214,新乡医学院,河南,33.4 
214,延边大学,吉林,33.4 
218,重庆交通大学,重庆,33.3 
218,昆明医科大学,云南,33.3 
220,湖州师范学院,浙江,33.2 
220,山西师范大学,山西,33.2 
220,天津科技大学,天津,33.2 
223,河北经贸大学,河北,33.1 
223,内蒙古大学,内蒙古,33.1 
223,信阳师范学院,河南,33.1 
226,长江大学,湖北,33.0 
226,河南理工大学,河南,33.0 
226,南华大学,湖南,33.0 
226,武汉轻工大学,湖北,33.0 
230,广东医科大学,广东,32.9 
230,河北北方学院,河北,32.9 
230,上海立信会计学院,上海,32.9 
233,广东药科大学,广东,32.8 
233,山东科技大学,山东,32.8 
233,苏州科技大学,江苏,32.8 
236,北京信息科技大学,北京,32.7 
236,黄冈师范学院,湖北,32.7 
238,湖南科技大学,湖南,32.6 
238,陕西科技大学,陕西,32.6 
240,重庆师范大学,重庆,32.5 
240,湖南工业大学,湖南,32.5 
240,江汉大学,湖北,32.5 
240,江苏科技大学,江苏,32.5 
240,中南林业科技大学,湖南,32.5 
245,东北电力大学,吉林,32.4 
245,山东财经大学,山东,32.4 
247,华北理工大学,河北,32.3 
247,山东农业大学,山东,32.3 
247,西南医科大学,四川,32.3 
247,中北大学,山西,32.3 
251,成都理工大学,四川,32.2 
251,广东财经大学,广东,32.2 
251,西安邮电大学,陕西,32.2 
251,浙江科技学院,浙江,32.2 
255,安徽农业大学,安徽,32.0 
255,昆明理工大学,云南,32.0 
255,宁夏大学,宁夏,32.0 
258,锦州医科大学,辽宁,31.8 
258,烟台大学,山东,31.8 
260,贵州大学,贵州,31.7 
260,吉林师范大学,吉林,31.7 
260,山西医科大学,山西,31.7 
260,绍兴文理学院,浙江,31.7 
260,沈阳农业大学,辽宁,31.7 
265,广西民族大学,广西,31.6 
265,兰州交通大学,甘肃,31.6 
265,闽江学院,福建,31.6 
265,沈阳建筑大学,辽宁,31.6 
265,西北师范大学,甘肃,31.6 
270,大连交通大学,辽宁,31.5 
270,湖北师范大学,湖北,31.5 
270,南京林业大学,江苏,31.5 
270,青岛理工大学,山东,31.5 
270,上海电力学院,上海,31.5 
275,广东技术师范学院,广东,31.4 
275,河南科技大学,河南,31.4 
275,淮北师范大学,安徽,31.4 
275,辽宁中医药大学,辽宁,31.4 
275,上海第二工业大学,上海,31.4 
275,沈阳师范大学,辽宁,31.4 
281,哈尔滨师范大学,黑龙江,31.3 
281,沈阳工业大学,辽宁,31.3 
281,厦门理工学院,福建,31.3 
284,常熟理工学院,江苏,31.2 
284,哈尔滨理工大学,黑龙江,31.2 
284,河南工业大学,河南,31.2 
287,桂林电子科技大学,广西,31.1 
287,兰州理工大学,甘肃,31.1 
287,浙江海洋大学,浙江,31.1 
290,大连大学,辽宁,31.0 
290,河北地质大学,河北,31.0 
290,西华师范大学,四川,31.0 
293,大连海洋大学,辽宁,30.9 
293,大连民族大学,辽宁,30.9 
293,曲阜师范大学,山东,30.9 
293,唐山学院,河北,30.9 
297,广东海洋大学,广东,30.8 
297,河北工程大学,河北,30.8 
297,河南农业大学,河南,30.8 
297,嘉兴学院,浙江,30.8 
297,石家庄学院,河北,30.8 
302,海南医学院,海南,30.6 
302,河南中医药大学,河南,30.6 
302,淮阴师范学院,江苏,30.6 
302,上海应用技术大学,上海,30.6 
302,郑州航空工业管理学院,河南,30.6 
307,大连工业大学,辽宁,30.5 
307,辽宁工程技术大学,辽宁,30.5 
307,太原科技大学,山西,30.5 
307,郑州师范学院,河南,30.5 
311,大理大学,云南,30.4 
311,桂林理工大学,广西,30.4 
311,桂林医学院,广西,30.4 
311,上海工程技术大学,上海,30.4 
311,石河子大学,新疆,30.4 
316,北京印刷学院,北京,30.3 
316,长春工业大学,吉林,30.3 
316,成都中医药大学,四川,30.3 
316,海南师范大学,海南,30.3 
320,长春大学,吉林,30.2 
320,广西中医药大学,广西,30.2 
320,四川师范大学,四川,30.2 
320,唐山师范学院,河北,30.2 
324,华东交通大学,江西,30.1 
324,吉首大学,湖南,30.1 
324,南昌航空大学,江西,30.1 
324,西南民族大学,四川,30.1 
328,安徽理工大学,安徽,30.0 
328,安阳师范学院,河南,30.0 
328,川北医学院,四川,30.0 
328,东北石油大学,黑龙江,30.0 
328,福建工程学院,福建,30.0 
328,哈尔滨商业大学,黑龙江,30.0 
328,天津商业大学,天津,30.0 
335,长治医学院,山西,29.9 
335,湖北工程学院,湖北,29.9 
335,西安财经学院,陕西,29.9 
335,西安石油大学,陕西,29.9 
339,广西师范学院,广西,29.8 
339,宁波工程学院,浙江,29.8 
341,廊坊师范学院,河北,29.7 
342,东莞理工学院,广东,29.6 
342,湖南理工学院,湖南,29.6 
342,西南科技大学,四川,29.6 
345,蚌埠医学院,安徽,29.5 
345,齐齐哈尔医学院,黑龙江,29.5 
345,山西农业大学,山西,29.5 
348,长春师范大学,吉林,29.4 
348,五邑大学,广东,29.4 
350,潍坊医学院,山东,29.2 
351,成都信息工程大学,四川,29.1 
351,湖北汽车工业学院,湖北,29.1 
351,吉林农业大学,吉林,29.1 
351,山东中医药大学,山东,29.1 
351,沈阳理工大学,辽宁,29.1 
356,吉林建筑大学,吉林,29.0 
356,内蒙古医科大学,内蒙古,29.0 
356,山东理工大学,山东,29.0 
356,盐城工学院,江苏,29.0 
360,滨州医学院,山东,28.9 
360,济宁医学院,山东,28.9 
360,山西大同大学,山西,28.9 
360,沈阳大学,辽宁,28.9 
360,西安工程大学,陕西,28.9 
360,西华大学,四川,28.9 
360,延安大学,陕西,28.9 
367,辽宁科技大学,辽宁,28.8 
367,辽宁石油化工大学,辽宁,28.8 
367,陕西理工大学,陕西,28.8 
367,沈阳工程学院,辽宁,28.8 
367,玉林师范学院,广西,28.8 
372,长沙学院,湖南,28.7 
372,湖北理工学院,湖北,28.7 
372,山东建筑大学,山东,28.7 
372,泰山医学院,山东,28.7 
372,天津城建大学,天津,28.7 
372,皖南医学院,安徽,28.7 
372,徐州工程学院,江苏,28.7 
379,湖南商学院,湖南,28.6 
380,北京联合大学,北京,28.5 
380,北京石油化工学院,北京,28.5 
380,东华理工大学,江西,28.5 
380,江西科技师范大学,江西,28.5 
380,青海大学,青海,28.5 
385,河南科技学院,河南,28.4 
386,聊城大学,山东,28.3 
386,南阳师范学院,河南,28.3 
388,贵州医科大学,贵州,28.2 
388,金陵科技学院,江苏,28.2 
388,龙岩学院,福建,28.2 
388,鲁东大学,山东,28.2 
388,盐城师范学院,江苏,28.2 
388,中原工学院,河南,28.2 
394,北京服装学院,北京,28.1 
394,肇庆学院,广东,28.1 
396,天津农学院,天津,28.0 
397,江西农业大学,江西,27.9 
397,太原工业学院,山西,27.9 
397,云南农业大学,云南,27.9 
400,湖南文理学院,湖南,27.8 
400,华北水利水电大学,河南,27.8 
400,江西理工大学,江西,27.8 
400,洛阳师范学院,河南,27.8 
400,莆田学院,福建,27.8 
400,齐鲁工业大学,山东,27.8 
400,青岛农业大学,山东,27.8 
400,西南林业大学,云南,27.8 
408,宝鸡文理学院,陕西,27.7 
408,成都医学院,四川,27.7 
408,淮海工学院,江苏,27.7 
411,北华大学,吉林,27.6 
411,重庆科技学院,重庆,27.6 
413,齐齐哈尔大学,黑龙江,27.5 
413,许昌学院,河南,27.5 
415,上海电机学院,上海,27.4 
416,安庆师范大学,安徽,27.3 
416,赣南医学院,江西,27.3 
416,惠州学院,广东,27.3 
416,丽水学院,浙江,27.3 
420,佛山科学技术学院,广东,27.2 
420,淮阴工学院,江苏,27.2 
420,曲靖师范学院,云南,27.2 
420,泉州师范学院,福建,27.2 
420,四川理工学院,四川,27.2 
420,忻州师范学院,山西,27.2 
426,吉林医药学院,吉林,27.1 
426,佳木斯大学,黑龙江,27.1 
426,临沂大学,山东,27.1 
426,内蒙古工业大学,内蒙古,27.1 
426,山东工商学院,山东,27.1 
426,新疆大学,新疆,27.1 
432,哈尔滨学院,黑龙江,27.0 
432,河南工程学院,河南,27.0 
432,吉林化工学院,吉林,27.0 
432,江苏理工学院,江苏,27.0 
432,江西中医药大学,江西,27.0 
432,新疆医科大学,新疆,27.0 
438,广西科技大学,广西,26.9 
438,湖南工程学院,湖南,26.9 
438,岭南师范学院,广东,26.9 
438,通化师范学院,吉林,26.9 
442,贵州师范学院,贵州,26.8 
442,衡阳师范学院,湖南,26.8 
442,遵义医学院,贵州,26.8 
445,长江师范学院,重庆,26.7 
445,成都学院,四川,26.7 
445,洛阳理工学院,河南,26.7 
445,商丘师范学院,河南,26.7 
445,湘南学院,湖南,26.7 
450,赣南师范大学,江西,26.6 
451,甘肃农业大学,甘肃,26.5 
451,荆楚理工学院,湖北,26.5 
451,景德镇陶瓷大学,江西,26.5 
451,韶关学院,广东,26.5 
455,韩山师范学院,广东,26.4 
455,湖南城市学院,湖南,26.4 
455,太原师范学院,山西,26.4 
455,咸阳师范学院,陕西,26.4 
459,黄山学院,安徽,26.3 
459,南昌工程学院,江西,26.3 
461,昆明学院,云南,26.2 
461,南京晓庄学院,江苏,26.2 
461,玉溪师范学院,云南,26.2 
464,贵州民族大学,贵州,26.1 
464,华北科技学院,河北,26.1 
466,渭南师范学院,陕西,26.0 
467,鞍山师范学院,辽宁,25.9 
468,重庆三峡学院,重庆,25.8 
469,井冈山大学,江西,25.7 
469,西藏大学,西藏,25.7 
471,北方民族大学,宁夏,25.6 
472,长春工程学院,吉林,25.5 
473,黑龙江八一农垦大学,黑龙江,25.4 
474,黄淮学院,河南,25.3 
474,牡丹江医学院,黑龙江,25.3 
476,安阳工学院,河南,25.2 
477,贵州师范大学,贵州,25.1 
477,榆林学院,陕西,25.1 
479,湖南工学院,湖南,24.9 
479,乐山师范学院,四川,24.9 
479,周口师范学院,河南,24.9 
482,兰州城市学院,甘肃,24.7 
482,内江师范学院,四川,24.7 
484,嘉应学院,广东,24.6 
484,牡丹江师范学院,黑龙江,24.6 
484,皖西学院,安徽,24.6 
487,内蒙古科技大学,内蒙古,24.5 
487,青海师范大学,青海,24.5 
489,南阳理工学院,河南,24.4 
490,山东交通学院,山东,24.3 
491,怀化学院,湖南,24.2 
492,安徽科技学院,安徽,24.1 
492,滁州学院,安徽,24.1 
492,平顶山学院,河南,24.1 
492,四川文理学院,四川,24.1 
492,泰山学院,山东,24.1 
492,浙江万里学院,浙江,24.1 
498,滨州学院,山东,24.0 
498,天津职业技术师范大学,天津,24.0 
500,邵阳学院,湖南,23.9 
